52.631001	52.740002	silence
52.741002	54.169998	speech
54.170998	54.340000	silence
54.341000	54.580002	speech
54.581002	54.630001	silence
54.631001	54.799999	speech
54.800999	55.090000	silence
55.091000	55.490002	speech
55.491002	55.680000	silence
55.681000	55.840000	speech
55.841000	55.959999	silence
55.960999	56.700001	speech
56.701001	56.880001	silence
56.881001	57.160000	speech
57.161000	57.220001	silence
57.221001	57.919998	speech
57.920998	58.070000	silence
58.071000	58.580002	speech
58.581002	58.709999	silence
58.710999	58.779999	speech
58.780999	58.840000	silence
58.841000	59.200001	speech
59.201001	59.290001	silence
59.291001	59.419998	speech
59.420998	59.520000	silence
59.521000	59.650002	speech
59.651002	59.790001	silence
59.791001	60.139999	speech
60.140999	60.250000	silence
60.251000	61.090000	speech
61.091000	61.330002	silence
61.331002	62.980000	speech
62.981000	64.680000	silence
64.681000	64.750000	speech
64.751000	64.879997	silence
64.880997	65.129997	speech
65.130997	65.320000	silence
65.321000	65.550003	speech
65.551003	65.629997	silence
65.630997	66.860001	speech
66.861001	66.910004	silence
66.911004	67.029999	speech
67.030999	67.139999	silence
67.140999	67.370003	speech
67.371003	67.570000	silence
67.571000	68.419998	speech
68.420998	68.589996	silence
68.590996	68.680000	speech
68.681000	68.839996	silence
68.840996	70.220001	speech
70.221001	70.379997	silence
70.380997	71.410004	speech
71.411004	71.580002	silence
71.581002	71.790001	speech
71.791001	71.870003	silence
71.871003	72.410004	speech
72.411004	72.550003	silence
72.551003	72.680000	speech
72.681000	72.750000	silence
72.751000	72.870003	speech
72.871003	73.440002	silence
73.441002	75.019997	speech
75.020997	75.110001	silence
75.111001	75.300003	speech
75.301003	75.430000	silence
75.431000	76.199997	speech
76.200997	76.300003	silence
76.301003	76.519997	speech
76.520997	76.629997	silence
76.630997	76.760002	speech
76.761002	76.959999	silence
76.960999	77.150002	speech
77.151002	77.199997	silence
77.200997	77.449997	speech
77.450997	77.500000	silence
77.501000	77.660004	speech
77.661004	77.709999	silence
77.710999	79.110001	speech
79.111001	80.250000	silence
80.251000	80.650002	speech
80.651002	80.730003	silence
80.731003	80.849998	speech
80.850998	80.930000	silence
80.931000	81.879997	speech
81.880997	81.940002	silence
81.941002	82.790001	speech
82.791001	82.839996	silence
82.840996	83.050003	speech
83.051003	83.160004	silence
83.161004	83.250000	speech
83.251000	83.410004	silence
83.411004	83.940002	speech
83.941002	84.330002	silence
84.331002	85.120003	speech
85.121003	85.570000	silence
85.571000	85.669998	speech
85.670998	85.720001	silence
85.721001	85.849998	speech
85.850998	85.940002	silence
85.941002	86.230003	speech
86.231003	86.320000	silence
86.321000	86.519997	speech
86.520997	87.050003	silence
87.051003	87.750000	speech
87.751000	89.940002	silence
89.941002	90.089996	speech
90.090996	91.879997	silence
91.880997	91.970001	speech
91.971001	94.540001	silence
94.541001	94.629997	speech
94.630997	94.860001	silence
94.861001	94.910004	speech
94.911004	96.480003	silence
96.481003	96.529999	speech
96.530999	97.089996	silence
97.090996	97.139999	speech
97.140999	97.320000	silence
97.321000	97.389999	speech
97.390999	98.120003	silence
98.121003	98.320000	speech
98.321000	98.480003	silence
98.481003	98.879997	speech
98.880997	99.580002	silence
99.581002	99.720001	speech
99.721001	99.820000	silence
99.821000	100.379997	speech
100.380997	100.449997	silence
100.450997	100.949997	speech
100.950997	101.059998	silence
101.060998	101.300003	speech
101.301003	101.449997	silence
101.450997	101.690002	speech
101.691002	101.809998	silence
101.810998	102.029999	speech
102.030999	102.080002	silence
102.081002	102.230003	speech
102.231003	102.330002	silence
102.331002	102.500000	speech
102.501000	102.550003	silence
102.551003	102.879997	speech
102.880997	102.940002	silence
102.941002	103.050003	speech
103.051003	103.160004	silence
103.161004	103.419998	speech
103.420998	104.029999	silence
104.030999	104.730003	speech
104.731003	106.410004	silence
106.411004	106.470001	speech
106.471001	106.699997	silence
106.700997	106.830002	speech
106.831002	106.900002	silence
106.901002	106.949997	speech
106.950997	107.010002	silence
107.011002	107.070000	speech
107.071000	107.739998	silence
107.740998	107.820000	speech
107.821000	110.120003	silence
110.121003	110.339996	speech
110.340996	112.019997	silence
112.020997	112.169998	speech
112.170998	112.300003	silence
112.301003	112.589996	speech
112.590996	112.690002	silence
112.691002	112.800003	speech
112.801003	113.970001	silence
113.971001	114.190002	speech
114.191002	115.239998	silence
115.240998	115.290001	speech
115.291001	115.419998	silence
115.420998	115.599998	speech
115.600998	118.480003	silence
118.481003	118.540001	speech
118.541001	121.519997	silence
121.520997	121.570000	speech
121.571000	122.720001	silence
122.721001	122.809998	speech
122.810998	122.930000	silence
122.931000	123.169998	speech
123.170998	123.290001	silence
123.291001	123.459999	speech
123.460999	124.360001	silence
124.361001	124.459999	speech
124.460999	124.860001	silence
124.861001	125.000000	speech
125.001000	125.209999	silence
125.210999	125.360001	speech
125.361001	125.480003	silence
125.481003	125.879997	speech
125.880997	126.010002	silence
126.011002	126.959999	speech
126.960999	128.110001	silence
128.111001	128.169998	speech
128.170998	128.320007	silence
128.321007	128.419998	speech
128.420998	129.070007	silence
129.071007	129.309998	speech
129.310998	129.399994	silence
129.400994	129.759995	speech
129.760995	129.820007	silence
129.821007	130.039993	speech
130.040993	130.139999	silence
130.140999	130.190002	speech
130.191002	130.240005	silence
130.241005	130.449997	speech
130.450997	130.520004	silence
130.521004	130.690002	speech
130.691002	130.830002	silence
130.831002	130.960007	speech
130.961007	131.070007	silence
131.071007	131.399994	speech
131.400994	131.470001	silence
131.471001	132.149994	speech
132.150994	132.660004	silence
132.661004	133.149994	speech
133.150994	133.690002	silence
133.691002	133.850006	speech
133.851006	133.940002	silence
133.941002	134.729996	speech
134.730996	134.889999	silence
134.890999	134.979996	speech
134.980996	135.050003	silence
135.051003	135.580002	speech
135.581002	136.460007	silence
136.461007	136.639999	speech
136.640999	136.949997	silence
136.950997	137.020004	speech
137.021004	137.539993	silence
137.540993	137.589996	speech
137.590996	137.970001	silence
137.971001	138.020004	speech
138.021004	138.250000	silence
138.251000	138.330002	speech
138.331002	138.440002	silence
138.441002	138.500000	speech
138.501000	138.550003	silence
138.551003	138.679993	speech
138.680993	138.729996	silence
138.730996	138.919998	speech
138.920998	139.199997	silence
139.200997	139.250000	speech
139.251000	140.259995	silence
140.260995	140.449997	speech
140.450997	140.529999	silence
140.530999	141.220001	speech
141.221001	143.399994	silence
143.400994	143.639999	speech
143.640999	144.050003	silence
144.051003	144.110001	speech
144.111001	146.470001	silence
